ID,Produto,Grupo do Material,Válido até,Bloqueado em,Quantidade,Valor Total,Situação do Material,Dias,Dias2,validade
4266,STEP AEROBICO AJUSTAVEL CAP. ATE 100 KG - UND - LIVE UP SPORTES (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,4,619.68,Disponível,365,Em +180,1900-01-01T00:00:00.000
3683,ACUCAREIRO EM ACO INOX C/TAMPA E COLHER - UND - CLINK,PATRIMONIO,1900-01-01,1900-01-01,2,78.94,Disponível,365,Em +180,1900-01-01T00:00:00.000
3662,FOCO GINECOLOGICO SEM RODAS (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,2,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
4056,MOTOR ENDODONTICO ENDOPEN C/ CONECTIVIDADE - UND - (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,2,10902,Disponível,365,Em +180,1900-01-01T00:00:00.000
3730,DESTILADOR DE AGUA 4LT 220V - UND - BIOTRON (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,24,37039.92,Disponível,365,Em +180,1900-01-01T00:00:00.000
5343,LASER CIRURGICO DE ALTA POTENCIA PARA TRATAMENTO ODONTOLOGICO - UND - MMO,PATRIMONIO,1900-01-01,1900-01-01,1,34116.67,Disponível,365,Em +180,1900-01-01T00:00:00.000
3976,MINI INCUBADORA PARA TESTES BIOLOGICOS - UND - BIOTRON,PATRIMONIO,1900-01-01,1900-01-01,1,340.61,Disponível,365,Em +180,1900-01-01T00:00:00.000
3975,MICROMOTOR ELETRICO DE BANCADA LB100- UND - BELTEC (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,1,1028.05,Disponível,365,Em +180,1900-01-01T00:00:00.000
3975,MICROMOTOR ELETRICO DE BANCADA LB100- UND - BELTEC (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,2,2056.1,Disponível,365,Em +180,1900-01-01T00:00:00.000
5869,BOTIJAO TERMICO 12L CORES SORTIDAS - UND - INVICTA,PATRIMONIO,1900-01-01,1900-01-01,2,259.66,Disponível,365,Em +180,1900-01-01T00:00:00.000
2615,BOBINA DE PAPEL TERMOSENSIVEL PARA ECG 215X30 (TECNOPRINT) - UND,PATRIMONIO,2024-09-27,2024-08-28,59,2032.55,Vencido,-75,Vencido,2024-09-27T00:00:00.000
5876,BEBEDOURO DO TIPO TORRE DE COLUNA MASTER INOX 220 V (AVARIADO) - UND - LIBELL,PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5784,CAPA DE CHUVA AZUL - UND - HUAYI,PATRIMONIO,1900-01-01,1900-01-01,450,10350,Disponível,365,Em +180,1900-01-01T00:00:00.000
5870,RALADOR 06 FACES DE LEGUMES INOX - UND - FRATELLI,PATRIMONIO,1900-01-01,1900-01-01,5,118.85,Disponível,365,Em +180,1900-01-01T00:00:00.000
5785,ESCADA EM L (DE CANTO) 3 DEGRAUS C/ RAMPA E CORRIMAO - UND - ARKTUS (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,2,12691,Disponível,365,Em +180,1900-01-01T00:00:00.000
3668,MESA PLASTICA BRANCA - UND - PLAST MASTER,PATRIMONIO,1900-01-01,1900-01-01,26,1872,Disponível,365,Em +180,1900-01-01T00:00:00.000
3785,XICARA C/ PIRES PRA CAFÉ - UND -  DURALEX,PATRIMONIO,1900-01-01,1900-01-01,80,792,Disponível,365,Em +180,1900-01-01T00:00:00.000
2643,CAMARA ODONTOLOGICA CLASSIC BRANCA - UND - BIOTRON (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,4,1393.84,Disponível,365,Em +180,1900-01-01T00:00:00.000
3911,ESFIGMOMANOMETRO ANEROIDE COM ESTETOSCOPIO INFANTIL - UND -,PATRIMONIO,1900-01-01,1900-01-01,8,680,Disponível,365,Em +180,1900-01-01T00:00:00.000
3300,REGUA  ANTROPOMETRICA EM ALUMINIO - UND -,PATRIMONIO,1900-01-01,1900-01-01,15,780,Disponível,365,Em +180,1900-01-01T00:00:00.000
3801,OXIMETRO DE PULSO DIGITAL DE DEDO MODELO LED - UND - G-TEC,PATRIMONIO,1900-01-01,1900-01-01,13,910,Disponível,365,Em +180,1900-01-01T00:00:00.000
3846,ESFIGMOMANOMETRO OBESO COM ESTETOSCOPIO  PREMIUM - UND - WENZHOU,PATRIMONIO,1900-01-01,1900-01-01,23,2702.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
2262,GAVETEIRO VOLANTE 03 GAVETAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,4,3588,Disponível,365,Em +180,1900-01-01T00:00:00.000
3523,BEBEDOURO DO TIPO TORRE DE COLUNA MASTER INOX 220 V - UND - LIBELL,PATRIMONIO,1900-01-01,1900-01-01,17,12408.47,Disponível,365,Em +180,1900-01-01T00:00:00.000
141,DETECTOR FETAL MD PORTATIL  DIGITAL FD-200B - UND - VCOMIN,PATRIMONIO,1900-01-01,1900-01-01,4,2400,Disponível,365,Em +180,1900-01-01T00:00:00.000
620,ALMOTOLIA PISSETA 500ML NATURAL TRANSPARENTE - FR - (PC/12),PATRIMONIO,2026-03-08,2026-02-06,20,180,Disponível,452,Em +180,2026-03-08T00:00:00.000
3979,MESA DE REUNIAO CIRCULAR EM MADEIRA - UND - UNIDADE DE SAUDE,PATRIMONIO,1900-01-01,1900-01-01,7,8211.14,Disponível,365,Em +180,1900-01-01T00:00:00.000
4005,QUADRO BRANCO 100 X 200 CM - UND -  AVARIADO (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
4018,BOBINA TERMICA  AMARELA 57 MM X 300 MT - UND -,PATRIMONIO,1900-01-01,1900-01-01,52,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5783,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 46 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,4,172,Disponível,365,Em +180,1900-01-01T00:00:00.000
5777,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 39 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,57,2451,Disponível,365,Em +180,1900-01-01T00:00:00.000
5778,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 40 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,38,1634,Disponível,365,Em +180,1900-01-01T00:00:00.000
5779,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 41 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,34,1462,Disponível,365,Em +180,1900-01-01T00:00:00.000
5780,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 42 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,23,989,Disponível,365,Em +180,1900-01-01T00:00:00.000
3743,LOCALIZADOR APICAL E-PEX PRO - UND - MK LIFE (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,1,2715.53,Disponível,365,Em +180,1900-01-01T00:00:00.000
2920,EXTINTOR COM CARGA DE PO QUIMICO BC 4KG - UND - (EXTINORPI) USADO,PATRIMONIO,2024-08-30,2024-07-31,9,0,Vencido,-103,Vencido,2024-08-30T00:00:00.000
2909,SONIC COMPACT ULTRASSOM 3MHZ - UND - HTM (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,1846.33,Disponível,365,Em +180,1900-01-01T00:00:00.000
2897,CRONOMETRO MODELO CD 3000 COM CONTAGEM REGRESSIVA -UND - INSTRUERM (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,94.67,Disponível,365,Em +180,1900-01-01T00:00:00.000
3681,BANDEJA RETANGULAR EM INOX 40 X 30CM TAMANHO G - UND - KEHOME,PATRIMONIO,1900-01-01,1900-01-01,12,384,Disponível,365,Em +180,1900-01-01T00:00:00.000
2893,BOLA CRAVO ANTISTRESS EM BORRACHA  CORES SORTIDAS - UND - ARKTUS (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,4,40.36,Disponível,365,Em +180,1900-01-01T00:00:00.000
4053,COMPRESSOR DE AR S45 40L 220V GIII SCH - UND - (ODONTO),PATRIMONIO,1900-01-01,1900-01-01,6,49800,Disponível,365,Em +180,1900-01-01T00:00:00.000
4049,ALMOTOLIA 500ML BICO RETO TRANSPARENTE - UND - J PROLAB,PATRIMONIO,1900-01-01,1900-01-01,68,666.4,Disponível,365,Em +180,1900-01-01T00:00:00.000
2895,CADEIRA GIRATORIA OPERACIONAL - UND - (AVARIADA),PATRIMONIO,1900-01-01,1900-01-01,2,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
2896,MACA CLINICA PARA TRANSPORTE DE PACIENTE (SEM SUPORTE DE SORO),PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
4048,ALMOTOLIA PLASTICA  AMBAR 500ML BICO RETO - UND - G PLASTICO,PATRIMONIO,1900-01-01,1900-01-01,46,414,Disponível,365,Em +180,1900-01-01T00:00:00.000
5781,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 43 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,13,559,Disponível,365,Em +180,1900-01-01T00:00:00.000
70,BACIA INOX PARA CARRINHO DE CURATIVO TAMANHO  M - UND ,PATRIMONIO,1900-01-01,1900-01-01,1,16.7,Disponível,365,Em +180,1900-01-01T00:00:00.000
75,BALANCA PEDIATRICA DIGITAL MODELO 109 (SEM CARREGADOR) WELMY,PATRIMONIO,1900-01-01,1900-01-01,1,999,Disponível,365,Em +180,1900-01-01T00:00:00.000
74,BALANCA MECANICA PEDIATRICA MODELO 109 CH - UND -  WELMY,PATRIMONIO,1900-01-01,1900-01-01,1,1119.9,Disponível,365,Em +180,1900-01-01T00:00:00.000
4022,JUMP TRAMPOLIM PROFI. E9 MOLAS PRETO - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
4021,BOBINA DE MAQUINETA BRANCA - UND -,PATRIMONIO,1900-01-01,1900-01-01,5,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5782,BOTA GALOCHA IMPERMEAVEL CANO MEDIO PVC PRETA TAMANHO 44 - UND - VULCAFLEX,PATRIMONIO,1900-01-01,1900-01-01,10,430,Disponível,365,Em +180,1900-01-01T00:00:00.000
2892,JOGO BASTAO COLORIDO COM 05 UND E SUPORTE - UND - ZILMOVEIS (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,11,5958.04,Disponível,365,Em +180,1900-01-01T00:00:00.000
3602,NEBULIZADOR COMPRESSOR (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,5,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3674,CANECA PLASTICA COR BRANCA - UND - ,PATRIMONIO,1900-01-01,1900-01-01,10,25,Disponível,365,Em +180,1900-01-01T00:00:00.000
2262,GAVETEIRO VOLANTE 03 GAVETAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,27,24219,Disponível,365,Em +180,1900-01-01T00:00:00.000
3517,CAMA HOSPITALAR MANUAL C/ REGULAGEM DE ALTURA (SEM RODAS)  - UND -,PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3518,LAVADOURA DE ROUPAS 17 KG LED17 220V - UND - ELECTROLUX,PATRIMONIO,1900-01-01,1900-01-01,1,2549.7,Disponível,365,Em +180,1900-01-01T00:00:00.000
3521,FOGAO INDUSTRIAL DE 4 BOCAS DE BAIXA PRESSAO A GAS GLP C/ FORNO - UND - ITAFAZ,PATRIMONIO,1900-01-01,1900-01-01,1,1425,Disponível,365,Em +180,1900-01-01T00:00:00.000
3525,KIT DE CAIXA DE SOM ATIVA E PASSIVA DONNER SAGA 15A+15P COM MICROFONE E MESA - UND - LL AUDIO,PATRIMONIO,1900-01-01,1900-01-01,1,4975,Disponível,365,Em +180,1900-01-01T00:00:00.000
3526,AMPLIFICADOR DE POTENCIA OP5600 - ONEAL,PATRIMONIO,1900-01-01,1900-01-01,1,3980,Disponível,365,Em +180,1900-01-01T00:00:00.000
3527,CAIXA  ACUSTICA  ATIVA  HERA15A DSP - UND - ARKO AUDIO,PATRIMONIO,1900-01-01,1900-01-01,1,5380,Disponível,365,Em +180,1900-01-01T00:00:00.000
3534,ESTEIRA  ERGOMETRICA  ATHLETIC NEW EXTREM E 220V DCR-E - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,10862.58,Disponível,365,Em +180,1900-01-01T00:00:00.000
2089,AR CONDICIONADO TIPO SPLIT ONE TOP ACST9FI-02 9KBTU - UND - ,PATRIMONIO,1900-01-01,1900-01-01,1,1781,Disponível,365,Em +180,1900-01-01T00:00:00.000
5635,CAIXA TÉRMICA 18L COM TERMOMETRO DIGITAL - UND -,PATRIMONIO,1900-01-01,1900-01-01,14,5110,Disponível,365,Em +180,1900-01-01T00:00:00.000
4938,CAIXA TÉRMICA 5L COM TERMOMETRO DIGITAL - UND -,PATRIMONIO,1900-01-01,1900-01-01,15,3465,Disponível,365,Em +180,1900-01-01T00:00:00.000
3555,MACA CLINICA PARA TRANSPORTE DE PACIENTE (SEM SUPORTE DE SORO S/ GRADES),PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5639,"CANELEIRA DE PESO 0,5KG  - PAR - NATTHO SPORTS -  (FISIOTERAPIA)",PATRIMONIO,1900-01-01,1900-01-01,3,270,Disponível,365,Em +180,1900-01-01T00:00:00.000
186,HAMPER (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,2,396,Disponível,365,Em +180,1900-01-01T00:00:00.000
5641,KIT 10 PEDRAS CRISTAIS M - KIT- MANDALA DE LUZ (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,3,274.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
5643,KIT 5 TAPETES SENSORIAIS COM 5 TEXTURA DIFERENTE - KIT- MB MATER (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,2,840,Disponível,365,Em +180,1900-01-01T00:00:00.000
5646,KIT LINHA MOVIMENTO CORPORAL GINASTICA 62 PEÇAS - KIT- FUTURA BRINQUEDOS (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,858,Disponível,365,Em +180,1900-01-01T00:00:00.000
5645,KIT FUNCIONAL 12 ARGOLAS DE AGILIDADE DEMARCATORIAS - KIT- ODIN FIT (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,7,1498,Disponível,365,Em +180,1900-01-01T00:00:00.000
5647,PRANCHA DE EQUILIBRIO LATERAL TABUA MECANOTERAPIA - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,6,5316,Disponível,365,Em +180,1900-01-01T00:00:00.000
5648,PULA CORDAS COLETIVA 6 METROS - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,4,239.2,Disponível,365,Em +180,1900-01-01T00:00:00.000
4003,TATAME COLORIDO EMBORRACHADO INFANTIL - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,80,11696,Disponível,365,Em +180,1900-01-01T00:00:00.000
5649,VIOLAO ACUSTICO MEMPHIS DENVER - UND - TAGIMA (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,714,Disponível,365,Em +180,1900-01-01T00:00:00.000
3557,SUPORTE PARA SORO EM ACO INOX COM ALTURA REGULAVEL COM RODAS - UND - ,PATRIMONIO,1900-01-01,1900-01-01,4,973.32,Disponível,365,Em +180,1900-01-01T00:00:00.000
5662,ESPALDAR BARRA PARA ALONGAMENTO - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,2,1561.66,Disponível,365,Em +180,1900-01-01T00:00:00.000
2517,AR CONDICIONADO TIPO SPLIT ONE TOP ACST12F-02 12KBTU - UND - ,PATRIMONIO,1900-01-01,1900-01-01,14,27349,Disponível,365,Em +180,1900-01-01T00:00:00.000
5663,BOLA PILATES SUICA PESO MAX. 200KG TAM. 55CM - UND - UTIL - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,3,261.33,Disponível,365,Em +180,1900-01-01T00:00:00.000
3107,AR CONDICIONADO TIPO SPLIT ONE TOP ACS22F-R4 22KBTU - UND - ,PATRIMONIO,1900-01-01,1900-01-01,1,3498,Disponível,365,Em +180,1900-01-01T00:00:00.000
3123,CADEIRA PARA COLETA DE SANGUE ESTOFADA C/ BRACADEIRA P/ LABORATORIO CAP. 150KG - UND - (HOSPMOVEIS),PATRIMONIO,1900-01-01,1900-01-01,1,447.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
4778,CAIXA ORGANIZADORA PLASTICO 1LT CORES SORTIDAS - ICASA,PATRIMONIO,1900-01-01,1900-01-01,15,157.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
3678,SALEIRO CORES SORTIDAS - UND - TRITEC,PATRIMONIO,1900-01-01,1900-01-01,5,30,Disponível,365,Em +180,1900-01-01T00:00:00.000
4120,ACUCAREIRO EM PLASTICO CORES SORTIDAS C/TAMPA - UND - TRITEC,PATRIMONIO,1900-01-01,1900-01-01,5,30,Disponível,365,Em +180,1900-01-01T00:00:00.000
4777,JARRA PLASTICA 4LT CORES SORTIDAS - TRITEC,PATRIMONIO,1900-01-01,1900-01-01,8,100,Disponível,365,Em +180,1900-01-01T00:00:00.000
4776,PRATO PLASTICO PRA SOBREMESA COR AZUL - UND - TRITEC,PATRIMONIO,1900-01-01,1900-01-01,40,186.4,Disponível,365,Em +180,1900-01-01T00:00:00.000
3674,CANECA PLASTICA COR BRANCA - UND - ,PATRIMONIO,1900-01-01,1900-01-01,65,162.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
3672,PRATO FUNDO DE VIDRO TRANSPARENTE - UND - DURALEX ,PATRIMONIO,1900-01-01,1900-01-01,150,825,Disponível,365,Em +180,1900-01-01T00:00:00.000
3781,COPO DE VIDRO PRA  AGUA - UND - NADIR,PATRIMONIO,1900-01-01,1900-01-01,140,770,Disponível,365,Em +180,1900-01-01T00:00:00.000
958,CANETA DE ALTA ROTACAO - UND - DENTEMED,PATRIMONIO,1900-01-01,1900-01-01,12,4800,Disponível,365,Em +180,1900-01-01T00:00:00.000
959,CANETA DE BAIXA ROTACAO/CONTRA ANGULO (ODONTOLOGICO) DENTEMED,PATRIMONIO,1900-01-01,1900-01-01,5,2000,Disponível,365,Em +180,1900-01-01T00:00:00.000
961,FOTOPOLIMERIZADOR - UND - DENTEMED,PATRIMONIO,1900-01-01,1900-01-01,2,1000,Disponível,365,Em +180,1900-01-01T00:00:00.000
661,SELADORA ODONTOLOGICA - UND,PATRIMONIO,1900-01-01,1900-01-01,5,3000,Disponível,365,Em +180,1900-01-01T00:00:00.000
3372,BANDEJA EM INOX SEM ALCA TAMANHO M - UND -  (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,6,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3462,CADEIRA GIRATORIA PRESIDENTE TELA - UND,PATRIMONIO,1900-01-01,1900-01-01,3,8756.4,Disponível,365,Em +180,1900-01-01T00:00:00.000
2305,ESFIGMOMANOMETRO INFANTIL  NY F CONT SEM CAIXA - UND - (BIC),PATRIMONIO,1900-01-01,1900-01-01,10,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3367,ESTETOSCOPIO SIPLES - UND  - SOLIDOR,PATRIMONIO,1900-01-01,1900-01-01,19,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
2615,BOBINA DE PAPEL TERMOSENSIVEL PARA ECG 215X30 (TECNOPRINT) - UND,PATRIMONIO,2025-09-20,2025-08-21,21,723.45,Disponível,283,Em +180,2025-09-20T00:00:00.000
3500,INALADOR E NEBULIZADOR DE REDE VIBRATORIA NEBMESH 2 - UND - G-TECH,PATRIMONIO,1900-01-01,1900-01-01,7,2450,Disponível,365,Em +180,1900-01-01T00:00:00.000
2286,CADEIRA GIRATORIA OPERACIONAL - UND,PATRIMONIO,1900-01-01,1900-01-01,1,1234.66,Disponível,365,Em +180,1900-01-01T00:00:00.000
1024,TELEFONE FIXO INTELBRAS,PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3396,FOGAO 5 BOCAS SIRIUS PLUS - UND - BRASLAR,PATRIMONIO,1900-01-01,1900-01-01,2,2600,Disponível,365,Em +180,1900-01-01T00:00:00.000
2285,CADEIRA DE DIALOGO FIXA 4 PES SEM BRACO - UND,PATRIMONIO,1900-01-01,1900-01-01,3,2917.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
3281,CAMA HOSPITALAR DOIS MOVIMENTOS E COLCHAO S/ RODINHAS (USADA) - UND - ,PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3108,AR CONDICIONADO TIPO SPLIT ONE TOP ACS18F-R4 18KBTU - UND - AGRATTO,PATRIMONIO,1900-01-01,1900-01-01,29,78198.79,Disponível,365,Em +180,1900-01-01T00:00:00.000
5665,CANELEIRA DE PESO 1KG COR PRETA - PAR -  (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,3,347.52,Disponível,365,Em +180,1900-01-01T00:00:00.000
5640,CIRCUITO 5 TRAVES DE EQUILIBRIO PIKLER INFANTIL - KIT - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,414,Disponível,365,Em +180,1900-01-01T00:00:00.000
5667,MINI BIKE ERGOMETRICA PORTATIL DOBRAVEL COM MONITOR LCD - UND - ODIN FIT (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,2,633.08,Disponível,365,Em +180,1900-01-01T00:00:00.000
5758,MACA SIMPLES EM ACO LEITO E GRADES SUPORTE  MOVEL EM 3 POSICOES - UND - (AVARIADA),PATRIMONIO,1900-01-01,1900-01-01,3,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3424,NEGATOSCOPIO P (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,7,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
3425,NEGATOSCOPIO G (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,11,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
240,REGULADOR DE PRESSAO DE POSTO AR COMPRIMIDO,PATRIMONIO,1900-01-01,1900-01-01,1,339.88,Disponível,365,Em +180,1900-01-01T00:00:00.000
241,REGULADOR DE PRESSAO DE POSTO OXIGENIO,PATRIMONIO,1900-01-01,1900-01-01,4,1063.44,Disponível,365,Em +180,1900-01-01T00:00:00.000
5759,ARMARIO ALTO FECHADO EM MADEIRA COM 2 PORTAS - UNIDADE DE SAUDE - (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5764,VENTILADOR DE PAREDE PRETO COM 3 PAS 60 CM 220W - UND - VENTISOL,PATRIMONIO,1900-01-01,1900-01-01,5,925,Disponível,365,Em +180,1900-01-01T00:00:00.000
81,BANDEJA COM ALCA P - UND - (AVARIADA),PATRIMONIO,1900-01-01,1900-01-01,19,2848.1,Disponível,365,Em +180,1900-01-01T00:00:00.000
71,BALANCA ADULTO DIGITAL CAPACIDADE 200 KG (AVARIADO),PATRIMONIO,1900-01-01,1900-01-01,1,1919.23,Disponível,365,Em +180,1900-01-01T00:00:00.000
5757,CONCHA DE ALUMINIO - UND -,PATRIMONIO,1900-01-01,1900-01-01,5,105.15,Disponível,365,Em +180,1900-01-01T00:00:00.000
4402,ALMOTOLIA  BRANCA BICO RETO C/ TAMPA  TRANSPARENTE 500ML - UND - (J PROLAB),PATRIMONIO,1900-01-01,1900-01-01,12,117.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
5666,KIT FUNCIONAL COM 4 CONES 2 BARRAS 10 PRATOS E  ESCADA - KIT- (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,3,992.7,Disponível,365,Em +180,1900-01-01T00:00:00.000
4310,JOGO BASTOES COLORIDOS EM MADEIRA C/ 5 UND E SUPORTE DE PAREDE - UND - (FISIOTERAPIA) ARKTUS ,PATRIMONIO,1900-01-01,1900-01-01,1,795.63,Disponível,365,Em +180,1900-01-01T00:00:00.000
4304,ARMARIO ESCANINHOS PARA PRONTUARIO (12 VAOS) - UND - ,PATRIMONIO,1900-01-01,1900-01-01,6,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
2261,ESTANTE ALTA  ABERTA COM PRATELEIRAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,17,25593.67,Disponível,365,Em +180,1900-01-01T00:00:00.000
2255,EXTINTOR COM CARGA DE PO QUIMICO BC 4KG - UND - (EXTINORPI),PATRIMONIO,2024-08-30,2024-07-31,3,690,Vencido,-103,Vencido,2024-08-30T00:00:00.000
2257,ARMARIO ALTO FECHADO EM MADEIRA COM 2 PORTAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,52,97239.48,Disponível,365,Em +180,1900-01-01T00:00:00.000
2258,ARMARIO SEMI ABERTO COM 03 PRATELEIRAS E 02 PORTAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,34,55420,Disponível,365,Em +180,1900-01-01T00:00:00.000
2259,ARMARIO BAIXO FECHADO EM MADEIRA COM 2 PORTAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,57,50867.94,Disponível,365,Em +180,1900-01-01T00:00:00.000
2260,ARMARIO PARA PASTAS SUSPENSAS - UNIDADE DE SAUDE - UND,PATRIMONIO,1900-01-01,1900-01-01,39,62325.51,Disponível,365,Em +180,1900-01-01T00:00:00.000
4312,MACA DIVÃ TABLADO EM MADEIRA COR AZUL CLARO - UND - ARKTUS - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,2,3426.66,Disponível,365,Em +180,1900-01-01T00:00:00.000
5756,"ASSADEIRA RETANGULAR 5,6 L - UND - IPAM",PATRIMONIO,1900-01-01,1900-01-01,1,21.86,Disponível,365,Em +180,1900-01-01T00:00:00.000
3572,ESCADINHA COM 02 DEGRAUS INOX - UND - POLYMED,PATRIMONIO,1900-01-01,1900-01-01,24,4560,Disponível,365,Em +180,1900-01-01T00:00:00.000
3564,CARRINHO DE CURATIVO ACO INOX SEM SUPORTE SEM BANDEJA  - UND - (AVARIADO) ,PATRIMONIO,1900-01-01,1900-01-01,1,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5668,MACA DIVÃ TABLADO EM MADEIRA COR BRANCA - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,1,1713.33,Disponível,365,Em +180,1900-01-01T00:00:00.000
5680,STEP EVA 10 X 29 X 61 PARA ACADEMIA GINASTICA AEROBICA FITNESS - UND - (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,6,929.52,Disponível,365,Em +180,1900-01-01T00:00:00.000
5669,CANELEIRA DE PESO 2KG COR PRETA - PAR - MOB -  (FISIOTERAPIA),PATRIMONIO,1900-01-01,1900-01-01,5,949.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
5690,"FLUTUADOR ESPAGUETE 1,60 X 0,60CM - UND - MOR- (FISIOTERAPIA)",PATRIMONIO,1900-01-01,1900-01-01,10,374,Disponível,365,Em +180,1900-01-01T00:00:00.000
